"Como Estudar e Como Aprender";"Emilio Mira y López";"Sobre a arte de estudar. Tem muitas dicas interessantes, mas não é necessário seguir sua técnica.";"";"";"";""
"Como Estudar e Como Aprender";"Emilio Mira y López";"Livro muito útil para a fase após a montagem do mapa da ignorância.";"";"";"";""
"La Escuela de Madrid. Estudios de filosofía española";"Julián Marías";"Observar um pensamento em elaboração é uma coisa que está muito bem documentada neste livro.";"";"";"";""
"Ortega";"Julián Marías";"Em 3 volumes. Observar um pensamento em elaboração é uma coisa que está muito bem documentada neste livro. Sobre a convivência com José Ortega y Gasset.";"";"";"";""
"Howards End";"E. M. Forster";"Literatura com cunho filosófico.";"";"";"";""
"The Anatomy of Communist takeovers";"Thomas Taylor Hammond";"Livro do núcleo de estudos estratégicos.";"";"";"";""
"KGB Lexicon: The Soviet Intelligence Officers Handbook";"Vasili Mitrokhin";"Livro do núcleo de estudos estratégicos.";"";"";"";""
"Secret Forces: The Technique of Underground Movements";"Ferdinand Otto Miksche";"Livro do núcleo de estudos estratégicos.";"";"";"";""
"Influence";"Peter B. Niblo";"Livro do núcleo de estudos estratégicos.";"";"";"";""
"Dezinformatsia: Active Measures in Soviet Strategy";"Richard H. ShultzRoy Godson";"Livro do núcleo de estudos estratégicos.";"";"";"";""
"Mitologia Geral: a Idade da Fábula";"Thomas Bulfinch";"Livro mais usado sobre mitologia. É uma fonte confiável.";"";"";"";""
"Seeing Like a State: How Certain Schemes to Improve the Human Condition Have Failed, Yale University Press, 1998";"James C. Scott";"O livro estuda alguns fracassos monumentais de planos estadais de construção de uma sociedade melhor. Estuda a construção de Brasília.";"";"";"";""
"Seeing Like a State: How Certain Schemes to Improve the Human Condition Have Failed, Yale University Press, 1998";"James C. Scott";""[...] mostra que a ciência recorta o objeto do ponto de vista do estado, e do ponto de vista da informação que o estado necessita."";"";"";"";""
"Mind in the Modern World";"Lionel Trilling";"Livro indicado para o curso de inglês. Autor é um crítico literário que consegue escrever de forma muito simples e clara.";"";"";"";""
"La gnose de Princeton";"Raymond Ruyer";""Anos atrás quando eu li esse livro fiquei muito impressionado, pois percebi que estava se formando um clero científico, com a pressunção de substituir o clero das antigas relgiões [...]".";"";"";"";""
"La gnose de Princeton";"Raymond Ruyer";"É aterrador ver como os cientistas da comunidade que Raymond Ruyer denominou “gnósticos de Princeton” se divertem concebendo “modelos de universo”, sem a menor preocupação de indagar se algum dia esses modelos foram levados à prática.";"";"";"";""
"Faith and Liberty: The Economic Thought of the Late Scholastics";"Alejandro A. Chafuen";"Este livro prova que a economia de livre mercado foi criada por monjes portugueses e espanhóis pelo menos dois séculos antes de Adam Smith.";"";"";"";""
"The Revolution of the Saints: A Study in the Origins of Radical Politics";"Michael Walzer";"Para esclarecer que o Calvinismo é revolucionário.";"";"";"";""
"The Revolution of the Saints: A Study in the Origins of Radical Politics";"Michael Walzer";"O protestantismo, na sua versão calvinista, criou a primeira sociedade totalitária da Idade Moderna, numa versão "organicista" bem parecida com a russa, onde Estado e Igreja formavam uma unidade compacta, exerciam controle draconiano sobre todas as áreas da existência social e cultural e sufocavam, com prisão e pena de morte, qualquer veleidade de individualismo, mesmo na vida privada.";"";"";"";""
"Galileo Was Wrong: The Church Was Right";"Robert A. SungenisRobert J. Bennett";"Junta informações que demonstram que ninguém jamais provou o heliocentrismo, e nem mesmo o defendeu seriamente.";"";"";"";""
"Galileo Was Wrong: The Church Was Right";"Robert A. SungenisRobert J. Bennett";"Livro sugerido no curso "Raízes da Modernidade". Uma espécie de antídoto a crença devota da infalibilidade da ciência moderna.";"";"";"";""
"Contra o Método";"Paul Feyerabend";"Se o sistema de copérnico não tinha provas, e na prática era mais complicado, daonde veio o sucesso dele?";"";"";"";""
"A República";"Platão";"Leitura Formativa Básica. Nos interessa porque toca de passagem por inumeráveis questões filosóficas. Talvez não há livro que tenha se acumulado maiores confusões, pois a tese tirada é a proposta de uma sociedade ideal, o que é incompatível com o tom irônico do livro.";"";"";"";""
"A República";"Platão";"100 obras literárias consideradas essenciais para a compreensão da Civilização Ocidental.";"";"";"";""
"As Leis";"Platão";"Leitura Formativa Básica. Extremamente tedioso, mas a importância real se revela no fim.";"";"";"";""
"Metafísica";"Aristóteles";"Leitura Formativa Básica. Aristóteles não parece estar construindo uma hipótese como Platão. Como são notas para aulas, deve ser encaixado nesse drama, como em um monólogo. O Texto deve ser dramatizado.";"";"";"";""
"Suma contra os Gentios";"S. Tomás de Aquino";"Leitura Formativa Básica. Neste livro o autor se atém a argumentos não teológicos. Na medida que se adequa a alguma resposta dada por Tomás de Aquino é possível dramatizar suas conseqüencias. Perceber a estrutura dramática.";"";"";"";""
"Discurso de Metafísica";"Leibniz";"Leitura Formativa Básica. Mesma tensão do "De Primo Principio"";"";"";"";""
"A Filosofia da Revelação";"Schelling";"Leitura Formativa Básica. Mesma tensão do "De Primo Principio"";"";"";"";""
"Investigações Lógicas";"Edmund Husserl";"Leitura Formativa Básica. Somente a Introdução desta obra.";"";"";"";""
"A Crise das Ciências Europeias e a Fenomenologia Transcendental";"Edmund Husserl";"Leitura Formativa Básica.";"";"";"";""
"A Crise das Ciências Europeias e a Fenomenologia Transcendental";"Edmund Husserl";"Sem esse livro não é possível entender o que é a ciência hoje, que na sua quase totalidade é uma fantasia.";"Olavo de Carvalho";"True OutSpeak";"2007-04-02";"750"
"A Crise das Ciências Europeias e a Fenomenologia Transcendental";"Edmund Husserl";"Livro sugerido no curso "Raízes da Modernidade". Livro fundamental para compreensão da modernidade.";"";"";"";""
"A Crise das Ciências Europeias e a Fenomenologia Transcendental";"Edmund Husserl";"Comentando um estágio já mais avançado do processo de matematização da natureza — a física de Galileu —, escreve Edmund Husserl: “Segundo o que observamos, a idéia galilaica é uma hipótese, e uma hipótese de um gênero surpreendente. Surpreendente, porque, não obstante a verificação, a hipótese permanece uma hipótese, e o permanece para sempre. a verificação ( a única possível ) é uma seqüência infinita de verificações. É precisamente esta a essência própria da ciência natural, o a priori do seu modo de ser.”";"";"";"";""
"Apologia de Sócrates";"Platão";"Leitura Formativa Básica. Dá uma idéia bastante completa da imagem de filósofo para Platão. Momento inaugural em que a filosofia toma conhecimento de si mesmo.";"";"";"";""
"Apologia de Sócrates";"Platão";"É a história do indivíduo que, mesmo com a oposição da sociedade, assume a filosofia como projeto de vida.";"";"";"";""
"Fédon";"Platão";"Leitura Formativa Básica. Complemento natural da Apologia";"";"";"";""
"Teoria Geral do Estado";"Georg Jellinek";"Obra-prima. Os fatos da ordem social humana se dividem em dois tipos: controlados por deliberação humana e não controlados por alguma deliberação humana.";"";"";"";""
"Teoria Geral do Estado";"Georg Jellinek";"Por desgraça, as ciências sociais, desde o seu nascimento, infectadas de preconceitos positivistas e marxistas, teimaram em enfatizar unilateralmente o segundo tipo de processos, julgando que os elementos anônimos e coletivos eram mais suscetíveis de tratamento "científico" e criando assim a fantasmagoria de uma sociedade movida por "leis gerais", sem responsabilidade humana.";"";"";"";""
"Teoria Geral do Estado";"Georg Jellinek";"Da advertência que existem dois tipos de fatos da ordem social devemos deduzir algums regras metodológicas incontornáveis: 1) Jamais confundir os dois tipos de processos, nem aplicar indistintamente a um os conceitos explicativos desenvolvidos para o outro. 2) Não esquecer que os processos incontrolados também resultam, ao menos em parte, de ações deliberadas, porém parciais, que se mesclam e se modificam umas às outras sem um controle geral.";"";"";"";""
"Form in Gothic";"Wilhelm Worringer";"As sociedades mais primitivas, e indefesas da natureza, sempre criavam uma arte de estilo abstrato e geométrico, buscando um refúgio contra os perigos e caos do mundo físico circundante.";"";"";"";""
"The Great Tradition";"F. R. Leavis";"O autor escolhe os autores literários da língua inglesa com liguagem moral mais elevada.";"";"";"";""
"Elite do poder";"Charles Wright Mills";"Autor tenta descrever o que era a classe dominante nos EUA, com um conceito abrangente e muito sério disso, não se limitando a  expressão direta do poder político, mas dos mecanismos que sustentam o poder e o torna possível: círculos de influência, prestígios familiares, círculos de amizade etc. A descrição ainda era bastante sumária e incompleta na medida em que se mantinha na descrição propriamente sociológica, se interessando mais pelo grupos tomados como generalidades, do que pelas pessoas completas. Livro mais teórico do que factual.";"";"";"";""
"Bloodlines of the Illuminati";"Fritz Springmeier";"Autor sofreu perseguições politicas por causa desde livro. Autor estudava um grupo de treze famílias rastreando até muito tempo, chegando a conclusões extraordinárias. Livro composto por fatos e informações do que conclusões. Percebeu que 21 presidentes americanos eram descendentes de reis europeus, especialmente da Inglaterra e da França.";"";"";"";""
"O Decadência do Ocidente";"Oswald Spengler";""Teorias cíclicas são obras de arte, neste sentido elas tem uma função meramente literária e sugestiva, isso se refere a teoria de Oswald Spengler na ''Decadência do Ocidente'  ou em Toynbee 'A Study of History'  ou de Carroll Quigley em 'Tragedy and Hope' ou  no mais recente 'The Fire and the Stones' de Nicholas Hagger". Todas essas teorias cíclicas tem que ser tomandas com um pouco de ironia.";"";"";"";""
"O Decadência do Ocidente";"Oswald Spengler";"A música, assim como a entendemos, é um fenômeno específico da civilização do Ocidente. esta tese foi afirmada por Spengler na famosa página ''Declínio do Ocidente' (vol I, página 231).";"";"";"";""
"The Fire and the Stones";"Nicholas Hagger";""Teorias cíclicas são obras de arte, neste sentido elas tem uma função meramente literária e sugestiva, isso se refere a teoria de Oswald Spengler na ''Decadência do Ocidente'  ou em Toynbee 'A Study of History'  ou de Carroll Quigley em 'Tragedy and Hope' ou  no mais recente 'The Fire and the Stones' de Nicholas Hagger". Todas essas teorias cíclicas tem que ser tomandas com um pouco de ironia. Este autor tem o mérito de criar um método fundamentado em um fato de alcance universal, que é o fato de que alguns grupos de indivíduos acabam algum dia tendo a visão da luz divina: "A visão da luz divina é a origem das civilizações"";"";"";"";""
"Transcendence and History: The Search for Ultimacy from Ancient Societies to Postmodernity";"Glenn Hughes";"A história só faz sentido na 'Cidade de Deus', termo de Santo Agostinho, e a teoria de Hagger confirma isso de algum modo na medida em que ele diz que os pontos de junção história humana são as experiências da transcendência. Essa é uma tese que já estava defendida Hughes. Livro é uma maravilha, uma obra-prima.";"";"";"";""
"Transcendence and History: The Search for Ultimacy from Ancient Societies to Postmodernity";"Glenn Hughes";"O que é a 'História', seus aspectos gerais e a discussão do seu sentido.";"";"";"";""
"The Anglo-American Establishment: From Rhodes to Cliveden";"Carroll Quigley";"EUA e Inglaterra no fundo são a mesma coisa, o poder dinástico ultrapassa as fronteiras nacionais.";"";"";"";""
"Trust and Honesty: America’s Business Culture at a Crossroad";"Tamar Frankel";"Com o enfraquecimento da religião o capitalismo foi substituído por um sistema de fraudes, mas parecido com uma regime soviético.";"";"";"";""
"Trust and Honesty: America’s Business Culture at a Crossroad";"Tamar Frankel";"Tão logo os princípios da moral cristã começaram a ser corroídos desde cima, pela ação do governo aliados às forças globalista e à esquerda internacional, o ambiente de honestidade e rigidez puritana que prevalecia no mundo americano dos negócios cedeu lugar a uma epidemia de fraudes como nunca se vira antes na história do país.";"";"";"";""
